t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
43,1,MS,8,0.00000066,0.00124898,6.21024508,NA,NA,0.00000000,0.00002199,NA,46.71580388,80.68606491,0.00004025,0.00005130,0.00003204,0.00000000,0.00000000,0.00000000,0.00000049,0.00000000,0.00000000,0.00124898,1176357.36276082,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018033,NA,NA,NA,0.00000000,0.00000054,False,True,False,0.00000000,0.02900000,NA,0.00000054,3.00000000,0.01101814,1.00000000,NA,0.00092577,0.00006597
43,1,MS,9,0.00000022,0.00047442,6.31643339,NA,NA,0.00000000,0.00000741,NA,46.71587105,80.68901062,0.00001515,0.00001955,0.00001208,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00047442,628437.36276082,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007874,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00422475,1.00000000,NA,0.00034901,0.00002222
43,1,MS,10,0.00000013,0.00033027,6.42209961,NA,NA,0.00000000,0.00000431,NA,46.71589055,80.68990970,0.00001043,0.00001362,0.00000833,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00033027,80517.36276082,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005569,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00296101,1.00000000,NA,0.00024059,0.00001294
44,1,MS,3,0.00588641,4.65493686,1.45229746,1.00000000,0.09000000,0.00001060,0.19676291,22.00000000,44.11098890,24.97880732,0.02604406,0.12334485,0.12393806,0.00000000,0.00000000,0.00000000,0.00017099,1924.63462483,0.00000000,7.68589422,3917881.99738564,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,946441.99738564,False,0.09748614,0.10033272,0.12813578,0.12280000,0.00400000,0.00001059,0.00212787,True,True,False,1652441.99738564,0.02895000,1800.00000000,0.00212919,1.00000000,10.52096871,0.00000000,0.03064964,3.55128022,0.59028873
44,1,MS,4,0.00269639,4.60615757,2.49263712,NA,0.15755667,0.00000339,0.09013140,18.24149847,44.11187360,37.58155375,0.02349602,0.03602297,0.03948791,0.00000006,0.00000000,0.00000000,0.00012718,1924.63462483,-0.00000006,4.60615757,3369961.99738564,0.00001218,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10000487,0.03191523,0.13430654,0.13310000,0.00465231,0.00000339,0.00067846,True,True,False,839441.99738564,0.02893787,1825.13339699,0.00067866,1.50000000,5.75564598,0.24436960,0.03430167,1.13196089,0.27039421
44,1,MS,5,0.00008736,0.03486598,4.46499629,NA,NA,0.00000009,0.00292029,NA,44.11272763,76.59651664,0.00128398,0.00135071,0.00104245,0.00000028,-0.00000006,0.00000000,0.00002486,1924.63462483,-0.00000034,0.03486598,2822041.99738564,0.00006091,NA,NA,0.02893787,0.00000000,0.00000016,True,False,False,0.00000000,False,0.10365593,0.00275919,0.14465542,0.14462076,NA,0.00000009,0.00001775,False,True,False,41468.19422067,0.02887724,1861.43755473,0.00001791,2.00000000,0.27208581,1.00000000,0.04096482,0.02987393,0.00876088
44,1,MS,6,0.00000524,0.00846382,5.78278558,NA,NA,0.00000002,0.00017499,NA,44.11292213,76.60998690,0.00025925,0.00032440,0.00021443,0.00000000,0.00000000,0.00000000,0.00000249,0.00000000,0.00000000,0.00846382,2274121.99738564,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00082838,NA,NA,NA,0.00000002,0.00000368,False,True,False,0.00000000,0.02900000,2074.26885458,0.00000368,2.50000000,0.07247027,1.00000000,NA,0.00614374,0.00052497
44,1,MS,7,0.00000167,0.00289396,5.86036208,NA,NA,0.00000001,0.00005572,NA,44.11304985,76.61560483,0.00008811,0.00011131,0.00007296,0.00000000,0.00000000,0.00000000,0.00000101,0.00000000,0.00000000,0.00289396,1726201.99738564,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035430,NA,NA,NA,0.00000001,0.00000125,False,True,False,0.00000000,0.02900000,NA,0.00000125,3.00000000,0.02498572,1.00000000,NA,0.00209016,0.00016716
44,1,MS,8,0.00000064,0.00127283,5.95428341,NA,NA,0.00000000,0.00002134,NA,44.11312106,76.61875027,0.00003833,0.00004897,0.00003178,0.00000000,0.00000000,0.00000000,0.00000047,0.00000000,0.00000000,0.00127283,1178281.99738564,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018080,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01105684,1.00000000,NA,0.00091036,0.00006401
44,1,MS,9,0.00000021,0.00048341,6.05781946,NA,NA,0.00000000,0.00000718,NA,44.11318380,76.62148190,0.00001442,0.00001866,0.00001198,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00048341,630361.99738564,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007894,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00423931,1.00000000,NA,0.00034308,0.00002155
44,1,MS,10,0.00000013,0.00033646,6.16158066,NA,NA,0.00000000,0.00000418,NA,44.11320200,76.62231642,0.00000992,0.00001300,0.00000825,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00033646,82441.99738564,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005583,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00297103,1.00000000,NA,0.00023639,0.00001254
45,1,MS,3,0.00556408,4.79431343,1.51173342,1.00000000,0.09000000,0.00001060,0.18598856,22.00000000,0.00000047,26.97007716,-0.02858608,-3.53713043,0.12943188,0.00000000,0.00000000,0.00000000,0.00016153,1825.64197131,0.00000000,7.63489416,3919707.63935696,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,948267.63935696,False,0.09748808,0.10049425,0.12813834,0.12280000,0.00400000,0.00001060,0.00212959,True,True,False,1654267.63935696,0.02895000,1800.00000000,0.00213091,1.00000000,10.50629275,0.00000000,0.03065025,3.60273780,0.55796569
45,1,MS,4,0.00257049,4.62168546,2.58452765,NA,0.15755667,0.00000342,0.08592285,18.24149847,46.41497163,40.50470402,0.02691649,0.08059218,0.04149185,0.00000005,0.00000000,0.00000000,0.00012057,1825.64197131,-0.00000006,4.62168546,3371787.63935696,0.00001224,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10000629,0.03203581,0.13430845,0.13310000,0.00465231,0.00000342,0.00068383,True,True,False,841267.63935696,0.02893782,1825.13339699,0.00068403,1.50000000,5.76585686,0.24361565,0.03430216,1.15406823,0.25776855
45,1,MS,5,0.00008381,0.03568928,4.62143371,NA,NA,0.00000009,0.00280156,NA,46.41716859,82.64226955,0.00144040,0.00249812,0.00110103,0.00000027,-0.00000006,0.00000000,0.00002366,1825.64197131,-0.00000034,0.03568928,2823867.63935696,0.00006118,NA,NA,0.02893782,0.00000000,0.00000017,True,False,False,0.00000000,False,0.10365593,0.00278286,0.14465580,0.14462076,NA,0.00000009,0.00001798,False,True,False,43293.83619199,0.02887690,1861.01775320,0.00001814,2.00000000,0.27348760,1.00000000,0.04096482,0.03061521,0.00840467
45,1,MS,6,0.00000497,0.00863001,6.03330704,NA,NA,0.00000002,0.00016602,NA,46.41758426,82.65750084,0.00028834,0.00055906,0.00022440,0.00000000,0.00000000,0.00000000,0.00000236,0.00000000,0.00000000,0.00863001,2275947.63935696,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00083074,NA,NA,NA,0.00000002,0.00000370,False,True,False,0.00000000,0.02900000,2057.13705583,0.00000370,2.50000000,0.07275074,1.00000000,NA,0.00623826,0.00049806
45,1,MS,7,0.00000158,0.00295048,6.11538339,NA,NA,0.00000001,0.00005285,NA,46.41781080,82.66381649,0.00009798,0.00019115,0.00007633,0.00000000,0.00000000,0.00000000,0.00000096,0.00000000,0.00000000,0.00295048,1728027.63935696,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035526,NA,NA,NA,0.00000001,0.00000126,False,True,False,0.00000000,0.02900000,NA,0.00000126,3.00000000,0.02508102,1.00000000,NA,0.00212181,0.00015854
45,1,MS,8,0.00000061,0.00129743,6.21563522,NA,NA,0.00000000,0.00002022,NA,46.41793729,82.66735324,0.00004260,0.00008374,0.00003323,0.00000000,0.00000000,0.00000000,0.00000045,0.00000000,0.00000000,0.00129743,1180107.63935696,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018125,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01109828,1.00000000,NA,0.00092375,0.00006067
45,1,MS,9,0.00000020,0.00049268,6.32535960,NA,NA,0.00000000,0.00000681,NA,46.41804817,82.67042390,0.00001603,0.00003177,0.00001252,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00049268,632187.63935696,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007914,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00425490,1.00000000,NA,0.00034801,0.00002043
45,1,MS,10,0.00000012,0.00034285,6.43603703,NA,NA,0.00000000,0.00000396,NA,46.41808093,82.67136246,0.00001102,0.00002203,0.00000862,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00034285,84267.63935696,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005595,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00298175,1.00000000,NA,0.00023968,0.00001188
46,1,MS,3,0.00546102,4.84577741,1.58754854,1.00000000,0.09000000,0.00001061,0.18254354,22.00000000,0.00000009,29.35229565,-0.10861347,-6.38631305,0.13516135,0.00000000,0.00000000,0.00000000,0.00015870,1788.16209383,0.00000000,7.57694860,3921495.80145078,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,950055.80145078,False,0.09749049,0.10065295,0.12814150,0.12280000,0.00400000,0.00001061,0.00213128,True,True,False,1656055.80145078,0.02895000,1800.00000000,0.00213260,1.00000000,10.49737320,0.00000000,0.03065101,3.76103932,0.54763063
46,1,MS,4,0.00253422,4.63990751,2.70369184,NA,0.15755667,0.00000345,0.08471069,18.24149847,50.32600044,43.99503244,0.03049005,0.11672227,0.04357422,0.00000005,0.00000000,0.00000000,0.00011882,1788.16209383,-0.00000005,4.63990751,3373575.80145078,0.00001229,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10000803,0.03215463,0.13431079,0.13310000,0.00465231,0.00000345,0.00068909,True,True,False,843055.80145078,0.02893776,1825.13339699,0.00068929,1.50000000,5.77835009,0.24287337,0.03430275,1.21133798,0.25413208
46,1,MS,5,0.00008344,0.03659031,4.82630825,NA,NA,0.00000009,0.00278921,NA,50.32929607,89.85734962,0.00161411,0.00344958,0.00116227,0.00000026,-0.00000005,0.00000000,0.00002341,1788.16209383,-0.00000032,0.03659031,2825655.80145078,0.00006144,NA,NA,0.02893776,0.00000000,0.00000017,True,False,False,0.00000000,False,0.10365593,0.00280627,0.14465626,0.14462076,NA,0.00000009,0.00001821,False,True,False,45081.99828581,0.02887658,1860.64922753,0.00001838,2.00000000,0.27502219,1.00000000,0.04096482,0.03230054,0.00836764
46,1,MS,6,0.00000492,0.00881169,6.34915684,NA,NA,0.00000002,0.00016462,NA,50.32989517,89.87464768,0.00032034,0.00075132,0.00023474,0.00000000,0.00000000,0.00000000,0.00000234,0.00000000,0.00000000,0.00881169,2277735.80145078,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00083308,NA,NA,NA,0.00000002,0.00000371,False,True,False,0.00000000,0.02900000,2042.46723858,0.00000371,2.50000000,0.07305503,1.00000000,NA,0.00652226,0.00049385
46,1,MS,7,0.00000157,0.00301223,6.43667790,NA,NA,0.00000001,0.00005239,NA,50.33020393,89.88177757,0.00010883,0.00025656,0.00007983,0.00000000,0.00000000,0.00000000,0.00000095,0.00000000,0.00000000,0.00301223,1729815.80145078,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035621,NA,NA,NA,0.00000001,0.00000126,False,True,False,0.00000000,0.02900000,NA,0.00000126,3.00000000,0.02518439,1.00000000,NA,0.00221788,0.00015716
46,1,MS,8,0.00000060,0.00132430,6.54448294,NA,NA,0.00000000,0.00002004,NA,50.33037640,89.88577105,0.00004730,0.00011222,0.00003474,0.00000000,0.00000000,0.00000000,0.00000044,0.00000000,0.00000000,0.00132430,1181895.80145078,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018170,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01114320,1.00000000,NA,0.00096517,0.00006011
46,1,MS,9,0.00000020,0.00050280,6.66167112,NA,NA,0.00000000,0.00000674,NA,50.33052733,89.88923730,0.00001779,0.00004250,0.00001308,0.00000000,0.00000000,0.00000000,0.00000019,0.00000000,0.00000000,0.00050280,633975.80145078,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007933,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00427180,1.00000000,NA,0.00036350,0.00002023
46,1,MS,10,0.00000012,0.00034982,6.78061112,NA,NA,0.00000000,0.00000392,NA,50.33057220,89.89029735,0.00001223,0.00002942,0.00000901,0.00000000,0.00000000,0.00000000,0.00000012,0.00000000,0.00000000,0.00034982,86055.80145078,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005607,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00299336,1.00000000,NA,0.00025024,0.00001176
47,1,MS,3,0.00566176,4.78726539,1.62556380,1.00000000,0.09000000,0.00001062,0.18925392,22.00000000,0.00000008,31.07440963,-0.10986022,-6.69692680,0.14079752,0.00000000,0.00000000,0.00000000,0.00016480,1845.95549270,0.00000000,7.51762773,3923341.75694348,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,951901.75694348,False,0.09749386,0.10081774,0.12814593,0.12280000,0.00400000,0.00001062,0.00213303,True,True,False,1657901.75694348,0.02895000,1800.00000000,0.00213435,1.00000000,10.48977526,0.00000000,0.03065207,3.91549825,0.56776177
47,1,MS,4,0.00263572,4.65986682,2.75749463,NA,0.15755667,0.00000347,0.08810331,18.24149847,53.13068346,46.52943507,0.03244042,0.12066031,0.04571395,0.00000005,0.00000000,0.00000000,0.00012379,1845.95549270,-0.00000005,4.65986682,3375421.75694348,0.00001234,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10001046,0.03227842,0.13431405,0.13310000,0.00465231,0.00000347,0.00069453,True,True,False,844901.75694348,0.02893771,1825.13339699,0.00069472,1.50000000,5.79195020,0.24210205,0.03430359,1.26999224,0.26430992
47,1,MS,5,0.00008773,0.03756022,4.91358202,NA,NA,0.00000009,0.00293266,NA,53.13405920,95.13450199,0.00173187,0.00358218,0.00122597,0.00000027,-0.00000005,0.00000000,0.00002448,1845.95549270,-0.00000032,0.03756022,2827501.75694348,0.00006171,NA,NA,0.02893771,0.00000000,0.00000018,True,False,False,0.00000000,False,0.10365593,0.00283075,0.14465690,0.14462076,NA,0.00000009,0.00001845,False,True,False,46927.95377851,0.02887627,1860.42391468,0.00001862,2.00000000,0.27667573,1.00000000,0.04096482,0.03404877,0.00879797
47,1,MS,6,0.00000515,0.00900431,6.51485078,NA,NA,0.00000002,0.00017221,NA,53.13467385,95.15299009,0.00034053,0.00077521,0.00024529,0.00000000,0.00000000,0.00000000,0.00000245,0.00000000,0.00000000,0.00900431,2279581.75694348,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00083553,NA,NA,NA,0.00000002,0.00000373,False,True,False,0.00000000,0.02900000,2031.25978246,0.00000373,2.50000000,0.07337990,1.00000000,NA,0.00681096,0.00051664
47,1,MS,7,0.00000164,0.00307789,6.60587152,NA,NA,0.00000001,0.00005479,NA,53.13499048,95.16055773,0.00011566,0.00026469,0.00008340,0.00000000,0.00000000,0.00000000,0.00000100,0.00000000,0.00000000,0.00307789,1731661.75694348,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035721,NA,NA,NA,0.00000001,0.00000127,False,True,False,0.00000000,0.02900000,NA,0.00000127,3.00000000,0.02529473,1.00000000,NA,0.00231547,0.00016436
47,1,MS,8,0.00000063,0.00135286,6.71893801,NA,NA,0.00000000,0.00002094,NA,53.13516735,95.16479726,0.00005025,0.00011575,0.00003628,0.00000000,0.00000000,0.00000000,0.00000047,0.00000000,0.00000000,0.00135286,1183741.75694348,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018216,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01119114,1.00000000,NA,0.00100720,0.00006283
47,1,MS,9,0.00000021,0.00051354,6.84100529,NA,NA,0.00000000,0.00000705,NA,53.13532214,95.16847590,0.00001889,0.00004383,0.00001366,0.00000000,0.00000000,0.00000000,0.00000020,0.00000000,0.00000000,0.00051354,635821.75694348,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007953,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00428982,1.00000000,NA,0.00037919,0.00002114
47,1,MS,10,0.00000012,0.00035721,6.96567360,NA,NA,0.00000000,0.00000410,NA,53.13536814,95.16960165,0.00001298,0.00003033,0.00000940,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00035721,87901.75694348,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005620,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00300575,1.00000000,NA,0.00026094,0.00001229
48,1,MS,3,0.00595032,4.99603247,1.78028233,1.00000000,0.09000000,0.00001063,0.19889941,22.00000000,0.00000004,35.91319813,-0.21130697,-8.72576743,0.15070938,0.00000000,0.00000000,0.00000000,0.00017345,1932.93169694,0.00000000,7.45584447,3925274.68864042,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,953834.68864042,False,0.09749821,0.10099119,0.12815165,0.12280000,0.00400000,0.00001062,0.00213485,True,True,False,1659834.68864042,0.02895000,1800.00000000,0.00213617,1.00000000,10.48794097,0.00000000,0.03065344,4.12752126,0.59669822
48,1,MS,4,0.00278116,4.68401177,3.00734992,NA,0.15755667,0.00000350,0.09296494,18.24149847,60.45617580,53.66396972,0.03905366,0.14791818,0.04922936,0.00000006,-0.00000000,0.00000000,0.00013076,1932.93169694,-0.00000005,4.68401177,3377354.68864042,0.00001240,NA,NA,0.02895000,0.00000000,0.00000020,True,False,False,0.00000000,False,0.10001362,0.03240918,0.13431830,0.13310000,0.00465231,0.00000350,0.00070022,True,True,False,846834.68864042,0.02893766,1825.13339699,0.00070041,1.50000000,5.80903767,0.24128919,0.03430467,1.34762567,0.27889482
48,1,MS,5,0.00009355,0.03867543,5.34901357,NA,NA,0.00000009,0.00312721,NA,60.46047065,109.84807091,0.00206456,0.00434243,0.00132800,0.00000029,-0.00000005,0.00000000,0.00002596,1932.93169694,-0.00000033,0.03867543,2829434.68864042,0.00006200,NA,NA,0.02893766,0.00000000,0.00000018,True,False,False,0.00000000,False,0.10365593,0.00285672,0.14465775,0.14462076,NA,0.00000009,0.00001871,False,True,False,48860.88547545,0.02887594,1860.35038485,0.00001889,2.00000000,0.27859945,1.00000000,0.04096482,0.03634112,0.00938163
48,1,MS,6,0.00000546,0.00922461,7.14935897,NA,NA,0.00000002,0.00018263,NA,60.46124472,109.87075740,0.00040228,0.00092687,0.00026310,0.00000000,0.00000000,0.00000000,0.00000260,0.00000000,0.00000000,0.00922461,2281514.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00083813,NA,NA,NA,0.00000002,0.00000374,False,True,False,0.00000000,0.02900000,2023.22828977,0.00000374,2.50000000,0.07375428,1.00000000,NA,0.00719813,0.00054788
48,1,MS,7,0.00000174,0.00315276,7.25060637,NA,NA,0.00000001,0.00005808,NA,60.46163608,109.87998948,0.00013661,0.00031631,0.00008943,0.00000000,0.00000000,0.00000000,0.00000106,0.00000000,0.00000000,0.00315276,1733594.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00035827,NA,NA,NA,0.00000001,0.00000127,False,True,False,0.00000000,0.02900000,NA,0.00000127,3.00000000,0.02542185,1.00000000,NA,0.00244645,0.00017425
48,1,MS,8,0.00000066,0.00138541,7.37746033,NA,NA,0.00000000,0.00002219,NA,60.46185474,109.88516248,0.00005933,0.00013822,0.00003889,0.00000000,0.00000000,0.00000000,0.00000049,0.00000000,0.00000000,0.00138541,1185674.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00018265,NA,NA,NA,0.00000000,0.00000055,False,True,False,0.00000000,0.02900000,NA,0.00000055,3.00000000,0.01124634,1.00000000,NA,0.00106368,0.00006658
48,1,MS,9,0.00000022,0.00052579,7.51346033,NA,NA,0.00000000,0.00000747,NA,60.46204598,109.88964984,0.00002230,0.00005230,0.00001464,0.00000000,0.00000000,0.00000000,0.00000021,0.00000000,0.00000000,0.00052579,637754.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007974,NA,NA,NA,0.00000000,0.00000021,False,True,False,0.00000000,0.02900000,NA,0.00000021,3.00000000,0.00431057,1.00000000,NA,0.00040031,0.00002240
48,1,MS,10,0.00000013,0.00036564,7.65324762,NA,NA,0.00000000,0.00000434,NA,60.46210292,109.89102379,0.00001532,0.00003617,0.00001007,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00036564,89834.68864042,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005634,NA,NA,NA,0.00000000,0.00000014,False,True,False,0.00000000,0.02900000,NA,0.00000014,3.00000000,0.00302000,1.00000000,NA,0.00027534,0.00001301
