t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
134,1,MS,2,sheath,StemElement,0.00000000,0.00005714,0.00000000,0.00209854,1.36969246,0.53484440,0.50033273,0.00011240,0.00051257,0.02692061,0.00004821,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00013554,0.01983895,0.00032537,0.00000000,0.05421058,0.70333214,0.00000000,0.00000000,0.07618842,0.02157453,0.00000010,-0.31948792,NA,184.64246313,0.00298110,NA,0.00196040,0.00000635,0.00209854,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00071730,0.05892160,0,0.00000000,0.00007859,0.06483178,0.00013554,-0.00000067,0.00300000
134,1,MS,3,blade,LeafElement1,0.00000000,0.00318696,0.00000000,0.81876833,2.63225969,1.48760010,0.59061385,0.01605507,0.00638026,NA,0.00268890,0.00000000,0.00002694,0.00000000,NA,0.00000000,0.00000000,0.00000021,0.05210566,0.14649925,0.01448216,0.00000000,2.39845259,0.65823567,0.00000000,0.00000000,29.35853222,0.02318769,0.00000567,-0.29059707,0.00400000,104.64246313,0.36818183,NA,0.31122688,0.00035413,0.81876833,0.00024453,0.05000000,0.06586322,True,False,0.07955455,0.00537957,0.00000000,0.00537957,1.00000000,0.03977130,27.06579486,0,0.00000000,0.02939618,8.65032609,0.05210586,-0.00024156,0.00304585
134,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.03561416,1.40133989,0.00000000,1.04150540,0.00022110,-0.00169256,NA,0.00000000,0.00000000,0.00000095,NA,NA,0.00000000,0.00000000,0.00000000,0.00329944,0.00000000,0.01500000,0.00000000,2.48419723,0.65795046,0.00000000,0.00000000,1.55362629,0.00000000,0.00000000,2.30300000,0.00465231,18.95165714,0.01301831,NA,0.01941632,0.00000000,0.03561416,0.00001043,0.00000000,NA,True,False,0.00966606,0.00019032,0.00000000,0.00019032,1.50000000,0.00000000,1.47263737,0,0.00000000,0.00000000,0.30602745,0.00329944,0.00000000,0.00109417
134,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.41039943,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001530,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
134,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.41039943,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007648,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
135,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.94725184,4.71141990,0.00000000,0.10554289,0.01890599,0.02613375,0.05641262,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000064,0.03466589,0.00000000,0.00229946,0.00000000,0.36986481,0.85841546,0.00000000,0.00000000,16.52904472,0.00000000,0.00000000,2.04600000,0.00300000,264.71506251,0.42023826,NA,0.04399475,0.00000000,0.94725184,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,14.64452074,0,0.00000000,0.00000000,6.65954056,0.03466654,0.00000000,0.00232481
135,1,MS,1,sheath,StemElement,0.00000000,0.00207766,0.00000000,0.04882002,0.77156992,0.39696661,0.63073232,0.00590550,0.03161241,0.02231467,0.00173881,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000032,0.00470493,0.01200071,0.00010996,0.00000000,0.01796260,0.78161757,0.00000000,0.00000000,2.68160045,0.01363303,0.00000366,-0.68389274,NA,264.71506251,0.15369832,NA,0.10947449,0.00022896,0.04882002,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04156819,1.91718784,0,0.00000000,0.00258377,2.83059905,0.00470525,-0.00003230,0.00300000
135,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,1.22359877,5.20287980,0.00000000,0.12597387,0.02467381,0.02042085,0.06707232,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000059,0.04841055,0.00000000,0.00574234,0.00000000,0.91983378,0.88337062,0.00000000,0.00000000,23.14878132,0.00000000,0.00000000,2.04600000,0.00330000,184.71506251,0.51555311,NA,0.06185660,0.00000000,1.22359877,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00290643,20.90465678,0,0.00000000,0.00000000,7.80187412,0.04841114,0.00000000,0.00255729
135,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.63173128,2.38216346,0.00000000,0.04345884,0.00497814,0.03312649,0.02495637,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000045,0.00858131,0.00000000,0.00022476,0.00000000,0.03657847,0.74491380,0.00000000,0.00000000,4.05930828,0.00000000,0.00000000,2.04600000,NA,184.71506251,0.19206516,NA,0.01005738,0.00000000,6.01887664,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.05295741,0,0.00000000,0.00000000,3.75516565,0.00858177,0.00000000,0.00300000
135,1,MS,2,sheath,StemElement,0.00000000,0.00003740,0.00000000,0.00210010,1.33187529,0.39796369,0.47912918,0.00009953,0.00046776,0.02691700,0.00003130,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00013140,0.01930145,0.00042522,0.00000000,0.06781892,0.67147063,0.00000000,0.00000000,0.07612090,0.01398762,0.00000007,-0.67746756,NA,184.71506251,0.00293969,NA,0.00194529,0.00000412,0.00210010,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00074860,0.05889550,0,0.00000000,0.00006059,0.06414104,0.00013140,-0.00000067,0.00300000
135,1,MS,3,blade,LeafElement1,0.00000000,0.00208577,0.00000000,0.82698131,2.56271622,1.10614135,0.56574150,0.01466356,0.00265910,NA,0.00174560,0.00000000,0.00002696,0.00000000,NA,0.00000000,0.00000000,0.00000009,0.05053901,0.14241999,0.01496135,0.00000000,2.37272997,0.63178060,0.00000000,0.00000000,29.36549487,0.01502390,0.00000368,-0.65869542,0.00400000,104.71506251,0.36587923,NA,0.30912101,0.00022985,0.82698131,0.00024469,0.05000000,0.06587936,True,False,0.07959743,0.00538318,0.00000000,0.00538318,1.00000000,0.04151690,27.07376979,0,0.00000000,0.02266483,8.56779990,0.05053910,-0.00024156,0.00304583
135,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.03605800,1.36041288,0.00000000,1.00150257,0.00021739,-0.00171674,NA,0.00000000,0.00000000,0.00000096,NA,NA,0.00000000,0.00000000,0.00000000,0.00324345,0.00000000,0.01500000,0.00000000,2.37885135,0.63152519,0.00000000,0.00000000,1.56288452,0.00000000,0.00000000,2.04600000,0.00465231,19.02425652,0.01301361,NA,0.01947359,0.00000000,0.03605800,0.00001050,0.00000000,NA,True,False,0.00970484,0.00019157,0.00000000,0.00019157,1.50000000,0.00000000,1.48145387,0,0.00000000,0.00000000,0.30489536,0.00324345,0.00000000,0.00109604
135,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.48299881,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001532,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
135,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.48299881,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007658,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
136,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.94455602,4.88248292,0.00000000,0.10825333,0.01889325,0.02714458,0.05634763,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000067,0.03394630,0.00000000,0.00208643,0.00000000,0.34535850,0.88557221,0.00000000,0.00000000,16.51003264,0.00000000,0.00000000,1.82700000,0.00300000,264.78392662,0.41763180,NA,0.04354795,0.00000000,0.94455602,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,14.62811513,0,0.00000000,0.00000000,6.59900221,0.03394697,0.00000000,0.00232481
136,1,MS,1,sheath,StemElement,0.00000000,0.00359412,0.00000000,0.04876863,0.80647411,0.31337182,0.64926259,0.00565726,0.02900361,0.02229495,0.00298327,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000030,0.00477893,0.01230019,0.00014207,0.00000000,0.02381908,0.80126359,0.00000000,0.00000000,2.67938084,0.02335947,0.00000627,-0.34374175,NA,264.78392662,0.15147466,NA,0.10875338,0.00039274,0.04876863,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04455145,1.91719190,0,0.00000000,0.00196840,2.79472062,0.00477922,-0.00003230,0.00300000
136,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,1.22102502,5.39417248,0.00000000,0.12920899,0.02466357,0.02200119,0.06700032,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000064,0.04741484,0.00000000,0.00497318,0.00000000,0.81993636,0.91143269,0.00000000,0.00000000,23.12396833,0.00000000,0.00000000,1.82700000,0.00330000,184.78392662,0.51240993,NA,0.06122839,0.00000000,1.22102502,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00290643,20.88298697,0,0.00000000,0.00000000,7.73288532,0.04741548,0.00000000,0.00255729
136,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.75262692,2.46616736,0.00000000,0.04457490,0.00498864,0.03290654,0.02492558,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000045,0.00839945,0.00000000,0.00022923,0.00000000,0.03836851,0.76842415,0.00000000,0.00000000,4.05428984,0.00000000,0.00000000,1.82700000,NA,184.78392662,0.19091624,NA,0.00995523,0.00000000,6.01270401,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.04908789,0,0.00000000,0.00000000,3.71809928,0.00839990,0.00000000,0.00300000
136,1,MS,2,sheath,StemElement,0.00000000,0.00006471,0.00000000,0.00210209,1.38880172,0.31415893,0.49322889,0.00010386,0.00043233,0.02690432,0.00005371,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00013373,0.01980723,0.00053452,0.00000000,0.08763776,0.69384439,0.00000000,0.00000000,0.07608274,0.02397198,0.00000011,-0.33276205,NA,184.78392662,0.00292911,NA,0.00193257,0.00000707,0.00210209,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00080231,0.05886791,0,0.00000000,0.00004616,0.06347069,0.00013373,-0.00000067,0.00300000
136,1,MS,3,blade,LeafElement1,0.00000000,0.00361352,0.00000000,0.83573570,2.67840778,0.87265136,0.58192942,0.01667238,-0.00148712,NA,0.00299937,0.00000000,0.00002698,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.05155358,0.14628203,0.01500000,0.00000000,2.44629670,0.65115178,0.00000000,0.00000000,29.37095947,0.02576466,0.00000631,-0.30065020,0.00400000,104.78392662,0.36362431,NA,0.30705147,0.00039486,0.83573570,0.00024485,0.05000000,0.06589374,True,False,0.07963802,0.00538660,0.00000000,0.00538660,1.00000000,0.04451626,27.08026791,0,0.00000000,0.01726684,8.48776198,0.05155358,-0.00024156,0.00304581
136,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.03651735,1.41965052,0.00000000,1.03334726,0.00022488,-0.00171614,NA,0.00000000,0.00000000,0.00000096,NA,NA,0.00000000,0.00000000,0.00000000,0.00319608,0.00000000,0.01500000,0.00000000,2.44629975,0.65085491,0.00000000,0.00000000,1.57166489,0.00000000,0.00000000,1.82700000,0.00465231,19.09312063,0.01300451,NA,0.01951101,0.00000000,0.03651735,0.00001057,0.00000000,NA,True,False,0.00974158,0.00019276,0.00000000,0.00019276,1.50000000,0.00000000,1.48981904,0,0.00000000,0.00000000,0.30372924,0.00319608,0.00000000,0.00109781
136,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.55186292,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001533,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
136,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.55186292,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007667,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
137,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.94183300,4.71226425,0.00000000,0.10344709,0.01844821,0.02700841,0.05628281,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000067,0.03353026,0.00000000,0.00211368,0.00000000,0.33531624,0.85065592,0.00000000,0.00000000,16.49145487,0.00000000,0.00000000,1.73300000,0.00300000,264.84988993,0.41490445,NA,0.04312113,0.00000000,0.94183300,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,14.61226471,0,0.00000000,0.00000000,6.53900318,0.03353092,0.00000000,0.00232481
137,1,MS,1,sheath,StemElement,0.00000000,0.00317310,0.00000000,0.04872674,0.78510427,0.23289307,0.62240932,0.00528570,0.02637391,0.02230120,0.00261487,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000027,0.00462243,0.01195572,0.00018835,0.00000000,0.03020567,0.76478841,0.00000000,0.00000000,2.67711745,0.02045033,0.00000549,-0.72583712,NA,264.84988993,0.14923379,NA,0.10802989,0.00034419,0.04872674,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04716633,1.91716938,0,0.00000000,0.00151585,2.76192935,0.00462270,-0.00003230,0.00300000
137,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,1.21818883,5.20830501,0.00000000,0.12347236,0.02409001,0.02241056,0.06692851,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000065,0.04684204,0.00000000,0.00479106,0.00000000,0.75717198,0.87559128,0.00000000,0.00000000,23.09971493,0.00000000,0.00000000,1.73300000,0.00330000,184.84988993,0.50910174,NA,0.06062828,0.00000000,1.21818883,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00290643,20.86204176,0,0.00000000,0.00000000,7.66423418,0.04684269,0.00000000,0.00255729
137,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.68087642,2.37790394,0.00000000,0.04259586,0.00488075,0.03183663,0.02489476,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000044,0.00829361,0.00000000,0.00025272,0.00000000,0.04052450,0.73814317,0.00000000,0.00000000,4.04937471,0.00000000,0.00000000,1.73300000,NA,184.84988993,0.18973835,NA,0.00985766,0.00000000,6.00669712,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.04535064,0,0.00000000,0.00000000,3.68214728,0.00829405,0.00000000,0.00300000
137,1,MS,2,sheath,StemElement,0.00000000,0.00005712,0.00000000,0.00210450,1.34877665,0.23347804,0.47284848,0.00010163,0.00040302,0.02690976,0.00004707,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00012950,0.01924911,0.00065439,0.00000000,0.10276768,0.66634031,0.00000000,0.00000000,0.07603724,0.02098175,0.00000010,-0.71619998,NA,184.84988993,0.00291069,NA,0.00191979,0.00000620,0.00210450,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00084937,0.05884083,0,0.00000000,0.00003555,0.06284663,0.00012950,-0.00000067,0.00300000
137,1,MS,3,blade,LeafElement1,0.00000000,0.00318932,0.00000000,0.84394178,2.60651533,0.64814755,0.55756810,0.01586139,-0.00292559,NA,0.00262824,0.00000000,0.00002700,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.04994753,0.14198510,0.01500000,0.00000000,2.34361804,0.62522217,0.00000000,0.00000000,29.37600268,0.02253594,0.00000552,-0.68803114,0.00400000,104.84988993,0.36151074,NA,0.30503364,0.00034595,0.84394178,0.00024499,0.05000000,0.06590734,True,False,0.07967682,0.00538987,0.00000000,0.00538987,1.00000000,0.04714451,27.08625709,0,0.00000000,0.01329704,8.41169432,0.04994753,-0.00024156,0.00304579
137,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.03695654,1.37943427,0.00000000,0.99313487,0.00021804,-0.00176908,NA,0.00000000,0.00000000,0.00000097,NA,NA,0.00000000,0.00000000,0.00000000,0.00317655,0.00000000,0.01500000,0.00000000,2.34362412,0.62494595,0.00000000,0.00000000,1.58009130,0.00000000,0.00000000,1.73300000,0.00465231,19.15908394,0.01299775,NA,0.01954558,0.00000000,0.03695654,0.00001063,0.00000000,NA,True,False,0.00977674,0.00019390,0.00000000,0.00019390,1.50000000,0.00000000,1.49784503,0,0.00000000,0.00000000,0.30260450,0.00317655,0.00000000,0.00109950
137,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.61782623,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001535,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
137,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.61782623,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007676,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
138,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.93915655,4.42706319,0.00000000,0.09628609,0.01780286,0.02629224,0.05621948,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000065,0.03316995,0.00000000,0.00226436,0.00000000,0.33516069,0.79497066,0.00000000,0.00000000,16.47352349,0.00000000,0.00000000,1.66000000,0.00300000,264.91334982,0.41188231,NA,0.04272428,0.00000000,0.93915655,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,14.59735547,0,0.00000000,0.00000000,6.48040976,0.03317060,0.00000000,0.00232481
138,1,MS,1,sheath,StemElement,0.00000000,0.00203157,0.00000000,0.04869645,0.74447340,0.17201537,0.58050123,0.00477099,0.02414586,0.02230408,0.00166231,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000025,0.00438951,0.01137646,0.00024452,0.00000000,0.03653704,0.70823284,0.00000000,0.00000000,2.67421529,0.01298475,0.00000349,-1.37989716,NA,264.91334982,0.14638233,NA,0.10725320,0.00021877,0.04869645,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04882863,1.91711867,0,0.00000000,0.00119181,2.73216474,0.00438975,-0.00003230,0.00300000
138,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,1.21532377,4.89498809,0.00000000,0.11492514,0.02325408,0.02211523,0.06685832,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000064,0.04634543,0.00000000,0.00492175,0.00000000,0.72581022,0.81832438,0.00000000,0.00000000,23.07629737,0.00000000,0.00000000,1.66000000,0.00330000,184.91334982,0.50539371,NA,0.06007031,0.00000000,1.21532377,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00290643,20.84233223,0,0.00000000,0.00000000,7.59674000,0.04634608,0.00000000,0.00255729
138,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.54085114,2.23199609,0.00000000,0.03964721,0.00471852,0.03049681,0.02486458,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000042,0.00820238,0.00000000,0.00028685,0.00000000,0.04290444,0.69002657,0.00000000,0.00000000,4.04462187,0.00000000,0.00000000,1.66000000,NA,184.91334982,0.18849987,NA,0.00976694,0.00000000,6.00101028,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.04183629,0,0.00000000,0.00000000,3.64771125,0.00820280,0.00000000,0.00300000
138,1,MS,2,sheath,StemElement,0.00000000,0.00003655,0.00000000,0.00210755,1.27576968,0.17244743,0.44102179,0.00009160,0.00038809,0.02691031,0.00002991,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00012307,0.01831114,0.00072900,0.00000000,0.10679791,0.62057466,0.00000000,0.00000000,0.07597891,0.01331701,0.00000006,-1.37375065,NA,184.91334982,0.00287835,NA,0.00190604,0.00000394,0.00210755,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00087928,0.05881484,0,0.00000000,0.00002795,0.06227108,0.00012307,-0.00000067,0.00300000
138,1,MS,3,blade,LeafElement1,0.00000000,0.00204007,0.00000000,0.85113463,2.46861808,0.47844467,0.52011148,0.01404622,-0.00361397,NA,0.00166926,0.00000000,0.00002701,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.04746874,0.13499226,0.01500000,0.00000000,2.18625729,0.58456770,0.00000000,0.00000000,29.38101431,0.01428744,0.00000350,-1.35580678,0.00400000,104.91334982,0.35955283,NA,0.30306682,0.00021968,0.85113463,0.00024514,0.05000000,0.06592033,True,False,0.07971407,0.00539301,0.00000000,0.00539301,1.00000000,0.04881377,27.09210554,0,0.00000000,0.01045454,8.33956850,0.04746874,-0.00024156,0.00304577
138,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.03736564,1.30383283,0.00000000,0.92951215,0.00020709,-0.00182813,NA,0.00000000,0.00000000,0.00000097,NA,NA,0.00000000,0.00000000,0.00000000,0.00316165,0.00000000,0.01500000,0.00000000,2.18626410,0.58433245,0.00000000,0.00000000,1.58821728,0.00000000,0.00000000,1.66000000,0.00465231,19.22254382,0.01299371,NA,0.01958343,0.00000000,0.03736564,0.00001069,0.00000000,NA,True,False,0.00981053,0.00019499,0.00000000,0.00019499,1.50000000,0.00000000,1.50558263,0,0.00000000,0.00000000,0.30153456,0.00316165,0.00000000,0.00110113
138,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.68128612,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001537,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
138,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.68128612,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007684,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
139,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.93648120,4.30983382,0.00000000,0.09289167,0.01735849,0.02547413,0.05615835,0.00000000,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000063,0.03283704,0.00000000,0.00245277,0.00000000,0.35101018,0.76986889,0.00000000,0.00000000,16.45600451,0.00000000,0.00000000,1.59700000,0.00300000,264.97418707,0.40889277,NA,0.04234109,0.00000000,0.93648120,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,14.58282603,0,0.00000000,0.00000000,6.42240860,0.03283766,0.00000000,0.00232481
139,1,MS,1,sheath,StemElement,0.00000000,0.00133767,0.00000000,0.04867403,0.73191834,0.13170937,0.56078639,0.00428617,0.02238615,0.02229393,0.00108651,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000023,0.00427992,0.01114157,0.00030557,0.00000000,0.04409837,0.67853811,0.00000000,0.00000000,2.67104612,0.00847625,0.00000228,-1.65215440,NA,264.97418707,0.14328936,NA,0.10643357,0.00014296,0.04867403,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04991515,1.91704248,0,0.00000000,0.00093741,2.70390706,0.00428015,-0.00003230,0.00300000
